date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2019-01-03 11:14:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,True,0532,005,9,53,41.664463237,-87.62144906
2019-01-03 11:24:00,CRIMINAL TRESPASS,TO LAND,OTHER,True,0121,001,42,28,41.880541124,-87.64310445
2019-01-03 11:34:58,NARCOTICS,FORFEIT PROPERTY,APARTMENT,True,1522,015,29,25,41.879332617,-87.75850793
2019-01-03 11:39:00,NARCOTICS,POSS: CRACK,STREET,True,0532,005,9,53,41.663927193,-87.619976415
2019-01-03 11:50:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,0924,009,15,61,41.80859321,-87.665577234
2019-01-03 12:00:00,OTHER OFFENSE,LICENSE VIOLATION,GROCERY FOOD STORE,True,0311,003,20,40,41.783432002,-87.615701737
2019-01-03 12:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,0123,001,4,32,41.874553972,-87.627879622
2019-01-03 12:02:00,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,True,2514,025,31,19,41.937709178,-87.766466806
2019-01-03 12:20:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,1032,010,22,30,41.838071309,-87.713398834
2019-01-03 12:20:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0422,004,7,46,41.75077942,-87.561366188
2019-01-03 12:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0511,005,9,49,41.70719137,-87.621706668
2019-01-03 12:55:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,1122,011,27,23,41.888984133,-87.71978928
2019-01-03 12:59:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1034,010,25,31,41.850060897,-87.68068649
2019-01-03 13:03:00,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,True,0612,006,17,71,41.750388769,-87.661215149
2019-01-03 13:04:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1131,011,28,26,41.876594484,-87.732887946
2019-01-03 13:28:00,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,1135,011,28,27,41.871057281,-87.696837157
2019-01-03 13:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0812,008,23,64,41.78069999,-87.791111547
2019-01-03 13:50:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,1111,011,28,25,41.892327066,-87.742374366
2019-01-03 13:55:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,0522,005,34,53,41.684388036,-87.630063309
2019-01-03 14:09:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0432,004,10,52,41.71137408,-87.53528136
2019-01-03 14:20:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,FEDERAL BUILDING,True,0631,006,8,44,41.74899896,-87.605175838
2019-01-03 14:20:00,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,STREET,True,0523,005,34,53,41.673710607,-87.629743972
2019-01-03 14:26:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0123,001,4,32,41.86821682,-87.6304532
2019-01-03 14:26:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,True,0512,005,9,49,41.706987456,-87.620244029
2019-01-03 14:32:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1022,010,24,29,41.862953459,-87.706308241
2019-01-03 14:36:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,1021,010,24,29,41.866371802,-87.708642833
2019-01-03 14:50:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0922,009,15,61,41.810768138,-87.684507864
2019-01-03 14:51:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1522,015,29,25,41.871684336,-87.764561194
2019-01-03 14:54:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,True,0921,009,12,58,41.817462342,-87.68759155
2019-01-03 15:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,True,0722,007,20,68,41.778099133,-87.633828531
2019-01-03 15:00:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,0913,009,11,60,41.831442548,-87.646123643
2019-01-03 15:08:00,THEFT,RETAIL THEFT,DRUG STORE,True,0414,004,8,46,41.751613643,-87.575373855
2019-01-03 15:13:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1021,010,24,29,41.863899789,-87.709250612
2019-01-03 15:15:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,1014,010,24,29,41.856083384,-87.72237969
2019-01-03 15:16:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,1022,010,24,29,41.859078793,-87.705846852
2019-01-03 15:38:00,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,0713,007,16,67,41.784478122,-87.65462597
2019-01-03 16:04:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1522,015,29,25,41.880279804,-87.762443285
2019-01-03 16:11:00,NARCOTICS,MANU/DELIVER:BARBITUATES,SIDEWALK,True,1115,011,28,26,41.880715605,-87.726481891
2019-01-03 16:12:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1414,014,32,22,41.917407385,-87.70579017
2019-01-03 16:50:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,1112,011,37,23,41.899769212,-87.724986509
2019-01-03 16:54:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,True,0512,005,9,50,41.702999332,-87.602670261
2019-01-03 17:00:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,1222,012,27,27,41.88280784,-87.704751756
2019-01-03 17:07:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1112,011,27,23,41.896371061,-87.721224523
2019-01-03 17:15:00,THEFT,RETAIL THEFT,SIDEWALK,True,0123,001,4,32,41.867414944,-87.627231186
2019-01-03 17:29:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,2234,022,34,75,41.678838299,-87.671060489
2019-01-03 17:37:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,0711,007,20,68,41.787059439,-87.642934736
2019-01-03 17:44:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,1022,010,24,29,41.862504887,-87.706077674
2019-01-03 17:44:00,BATTERY,SIMPLE,ALLEY,True,0423,004,10,46,41.736906763,-87.55280491
2019-01-03 17:45:00,OTHER OFFENSE,VIOLENT OFFENDER: DUTY TO REGISTER,SIDEWALK,True,0715,007,16,67,41.79329893,-87.66456619
2019-01-03 17:45:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,True,0423,004,7,48,41.725450998,-87.564457208
2019-01-03 17:51:00,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,True,1421,014,1,24,41.910249682,-87.693718305
2019-01-03 17:52:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,0114,001,4,32,41.867479373,-87.622993722
2019-01-03 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,0431,004,7,51,41.722476277,-87.574796951
2019-01-03 18:04:42,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,0711,007,16,68,41.782546783,-87.640937231
2019-01-03 18:13:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,0111,001,42,32,41.886863814,-87.626851797
2019-01-03 18:15:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1834,018,42,8,41.892816145,-87.624193198
2019-01-03 18:22:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1822,018,27,8,41.908849952,-87.646645976
2019-01-03 18:28:00,BATTERY,SIMPLE,SIDEWALK,True,2013,020,48,77,41.981078276,-87.66488513
2019-01-03 18:43:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,0123,001,4,32,41.873968788,-87.625987769
2019-01-03 18:44:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1223,012,27,28,41.879953451,-87.686400948
2019-01-03 18:45:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.877078298,-87.726259269
2019-01-03 18:47:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0921,009,12,58,41.822614326,-87.703084518
2019-01-03 18:48:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0112,001,42,32,41.882394062,-87.627844798
2019-01-03 18:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,1223,012,27,28,41.88414523,-87.673130955
2019-01-03 18:59:19,NARCOTICS,POSS: CRACK,RESIDENCE,True,0713,007,16,67,41.793200818,-87.660922087
2019-01-03 19:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,2221,022,21,73,41.721223961,-87.661984362
2019-01-03 19:02:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1222,012,27,27,41.881932256,-87.702219176
2019-01-03 19:15:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1022,010,24,29,41.866483799,-87.698042659
2019-01-03 19:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2212,022,19,75,41.699431902,-87.659746681
2019-01-03 19:24:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1012,010,24,29,41.851421554,-87.732914213
2019-01-03 19:30:00,ASSAULT,SIMPLE,RESIDENCE,True,0423,004,7,46,41.741955579,-87.560006208
2019-01-03 19:35:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0111,001,42,32,41.883500187,-87.627876698
2019-01-03 19:47:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1021,010,24,29,41.859036492,-87.709668661
2019-01-03 19:47:00,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",True,0414,004,7,46,41.745583509,-87.56614086
2019-01-03 19:52:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,1112,011,27,23,41.895429205,-87.719573333
2019-01-03 20:05:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,1132,011,24,29,41.866184544,-87.724361483
2019-01-03 20:10:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,2221,022,21,73,41.725970861,-87.662792158
2019-01-03 20:44:00,NARCOTICS,MANU/DELIVER: METHAMPHETAMINES,VEHICLE NON-COMMERCIAL,True,0513,005,34,49,41.695076028,-87.623176697
2019-01-03 20:52:37,NARCOTICS,POSS: COCAINE,RESIDENCE,True,0833,008,13,65,41.7641775,-87.716749814
2019-01-03 20:54:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0421,004,7,43,41.76015578,-87.556752911
2019-01-03 21:00:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,0513,005,9,49,41.694309334,-87.620794172
2019-01-03 21:17:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,0513,005,9,49,41.69890949,-87.62090085
2019-01-03 21:25:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0621,006,17,71,41.757289583,-87.646640432
2019-01-03 21:50:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0511,005,9,49,41.708747578,-87.619964554
2019-01-03 21:51:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1913,019,46,3,41.963070794,-87.655984213
2019-01-03 21:58:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,0513,005,9,49,41.699151043,-87.620909169
2019-01-03 22:00:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1115,011,28,26,41.877072569,-87.726733001
2019-01-03 22:19:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0612,006,17,71,41.751824539,-87.65013257
2019-01-03 22:24:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2423,024,49,1,42.012659978,-87.673216573
2019-01-03 22:24:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2423,024,49,1,42.012659978,-87.673216573
2019-01-03 22:25:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,True,0511,005,9,49,41.712270352,-87.61146519
2019-01-03 22:26:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,0533,005,9,54,41.659553601,-87.597053833
2019-01-03 22:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1132,011,24,29,41.866199931,-87.723124109
2019-01-03 22:33:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,2513,025,29,25,41.912028915,-87.777745261
2019-01-03 22:34:00,NARCOTICS,POSS: COCAINE,ALLEY,True,1031,010,22,30,41.837855325,-87.720710918
2019-01-03 22:45:00,THEFT,$500 AND UNDER,STREET,True,0731,007,6,69,41.758533618,-87.634495527
2019-01-03 22:55:00,ASSAULT,SIMPLE,STREET,True,0715,007,16,67,41.787378622,-87.66441505
2019-01-03 22:58:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,2032,020,47,3,41.971802366,-87.673333396
2019-01-03 22:58:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1215,012,27,24,41.8898791,-87.667625375
2019-01-03 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0423,004,7,48,41.72553146,-87.558052862
2019-01-03 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0732,007,6,68,41.766212611,-87.643194942
2019-01-03 23:04:00,NARCOTICS,MANU/DELIVER:COCAINE,STREET,True,2413,024,50,2,41.99052591,-87.707614283
2019-01-03 23:08:00,CRIMINAL TRESPASS,TO LAND,POLICE FACILITY/VEH PARKING LOT,True,0225,002,3,37,41.80171934,-87.630703621
2019-01-03 23:10:00,BATTERY,AGG PO HANDS NO/MIN INJURY,CTA BUS,True,1532,015,28,25,41.886893085,-87.745509336
2019-01-03 23:23:00,NARCOTICS,POSS: COCAINE,STREET,True,1032,010,12,30,41.843934905,-87.708673962
2019-01-03 23:29:00,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,True,2211,022,19,74,41.705380181,-87.702531538
2019-01-03 23:30:00,CRIMINAL DAMAGE,TO PROPERTY,OTHER,True,0835,008,18,70,41.747090733,-87.68277849
2019-01-03 23:33:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1031,010,22,30,41.843612132,-87.729394293
2019-01-03 23:35:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,2534,025,26,23,41.910662034,-87.728803085
2019-01-04 00:59:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0423,004,7,46,41.744038513,-87.563685838
2019-01-04 01:15:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,0834,008,18,70,41.740929139,-87.721636735
2019-01-04 01:30:00,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,0733,007,6,68,41.764173033,-87.650448772
2019-01-04 01:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,1833,018,2,8,41.89753369,-87.627343939
2019-01-04 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0312,003,20,69,41.775760552,-87.61551597
2019-01-04 02:28:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,2521,025,31,19,41.928077937,-87.746454338
2019-01-04 02:41:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1011,010,24,29,41.865160698,-87.730035922
2019-01-04 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0932,009,16,61,41.793976397,-87.668758057
2019-01-04 03:00:00,ASSAULT,SIMPLE,APARTMENT,True,2022,020,48,77,41.98950771,-87.656796486
2019-01-04 03:00:00,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,27,41.873699424,-87.704705156
2019-01-04 04:23:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1112,011,37,23,41.900865721,-87.724245117
2019-01-04 05:29:00,BURGLARY,FORCIBLE ENTRY,RESTAURANT,True,2023,020,48,77,41.98365127,-87.658605557
2019-01-04 05:54:00,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,True,1914,019,46,3,41.969107389,-87.653552149
2019-01-04 06:15:00,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,True,2033,020,48,3,41.973263481,-87.658435722
2019-01-04 06:23:00,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,1121,011,27,23,41.895505083,-87.71174182
2019-01-04 06:52:00,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,1132,011,28,26,41.87529222,-87.72374996
2019-01-04 07:10:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.878854177,-87.726844673
2019-01-04 07:45:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1223,012,27,28,41.881183104,-87.68498211
2019-01-04 08:00:00,THEFT,RETAIL THEFT,RESTAURANT,True,0113,001,4,32,41.87690443,-87.628999406
2019-01-04 08:00:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,True,0624,006,6,69,41.757950552,-87.609032976
2019-01-04 08:20:00,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,1651,016,41,76,41.979006297,-87.906463155
2019-01-04 08:47:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,True,1011,010,24,29,41.864033702,-87.717792133
2019-01-04 09:00:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0112,001,42,32,41.882394062,-87.627844798
2019-01-04 09:20:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENTIAL YARD (FRONT/BACK),True,0533,005,9,54,41.653734629,-87.596476088
2019-01-04 09:44:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,1134,011,24,29,41.867024391,-87.710563936
2019-01-04 09:47:00,ROBBERY,STRONGARM - NO WEAPON,VEHICLE NON-COMMERCIAL,True,2513,025,29,25,41.909859136,-87.791140399
2019-01-04 09:49:00,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,1112,011,27,23,41.897973968,-87.721275332
2019-01-04 09:58:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0323,003,6,69,41.76522681,-87.609211395
2019-01-04 10:10:00,NARCOTICS,MANU/DELIVER:CRACK,VACANT LOT/LAND,True,1122,011,28,26,41.878890725,-87.723899363
2019-01-04 10:13:00,ASSAULT,SIMPLE,DRIVEWAY - RESIDENTIAL,True,0132,001,3,33,41.857932377,-87.61993514
2019-01-04 10:13:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,True,1122,011,27,23,41.888759058,-87.719780416
2019-01-04 10:14:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,True,1122,011,27,23,41.888759058,-87.719780416
2019-01-04 10:19:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),PARKING LOT/GARAGE(NON.RESID.),True,0512,005,9,49,41.706987456,-87.620244029
2019-01-04 10:32:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,1011,010,24,29,41.861774141,-87.720163275
2019-01-04 10:50:00,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,0624,006,8,69,41.75450563,-87.602834021
2019-01-04 10:59:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,1533,015,28,25,41.880732804,-87.752630983
2019-01-04 11:21:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,1021,010,24,29,41.860291693,-87.710372301
2019-01-04 11:25:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1913,019,46,3,41.963070794,-87.655984213
2019-01-04 11:27:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1131,011,28,26,41.875165815,-87.733620994
2019-01-04 11:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,0623,006,6,44,41.750940757,-87.625185222
2019-01-04 11:28:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,True,1821,018,27,8,41.906511566,-87.638838917
2019-01-04 11:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0632,006,6,44,41.737547633,-87.604847215
2019-01-04 11:32:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1013,010,22,29,41.851472218,-87.730014078
2019-01-04 11:47:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1022,010,24,29,41.863980991,-87.708034665
2019-01-04 11:57:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1122,011,28,26,41.880745084,-87.724274661
2019-01-04 12:00:00,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,HOSPITAL BUILDING/GROUNDS,True,1933,019,44,6,41.936335635,-87.650710119
2019-01-04 12:00:00,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,1034,010,28,31,41.851997246,-87.688752882
2019-01-04 12:01:00,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,0614,006,21,71,41.738799084,-87.666788086
2019-01-04 12:04:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1431,014,1,22,41.917656022,-87.688750258
2019-01-04 12:09:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0224,002,3,38,41.809348724,-87.618739464
2019-01-04 12:09:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESTAURANT,True,1821,018,27,8,41.903789944,-87.638493721
2019-01-04 12:10:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,1134,011,28,27,41.871908177,-87.701840483
2019-01-04 12:13:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,0624,006,6,69,41.752241341,-87.614982814
2019-01-04 12:15:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENTIAL YARD (FRONT/BACK),True,1011,010,24,29,41.865300341,-87.722706798
2019-01-04 12:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1135,011,28,29,41.866506824,-87.696254501
2019-01-04 12:37:00,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,1824,018,2,8,41.904370109,-87.631460067
2019-01-04 12:48:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,0215,002,3,38,41.809268793,-87.623996651
2019-01-04 12:52:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,2223,022,34,73,41.715680818,-87.643058205
2019-01-04 12:54:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,2533,025,37,25,41.907738686,-87.749880851
2019-01-04 12:55:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,0611,006,17,71,41.750320089,-87.666383069
2019-01-04 12:58:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,0612,006,17,71,41.753539436,-87.657040981
2019-01-04 13:02:00,BATTERY,SIMPLE,LIBRARY,True,1911,019,47,4,41.962324098,-87.684443267
2019-01-04 13:07:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1433,014,1,24,41.906276004,-87.670011875
2019-01-04 13:08:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,DEPARTMENT STORE,True,0111,001,42,32,41.883475491,-87.627876969
2019-01-04 13:15:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,CTA STATION,True,0634,006,21,44,41.736277427,-87.62510451
2019-01-04 13:21:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,0413,004,8,47,41.725791279,-87.598855028
2019-01-04 13:28:00,NARCOTICS,FOUND SUSPECT NARCOTICS,NURSING HOME/RETIREMENT HOME,True,0131,001,3,33,41.858579571,-87.625628785
2019-01-04 13:31:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0513,005,9,50,41.695982095,-87.596653142
2019-01-04 13:45:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,True,2233,022,34,75,41.693614404,-87.643634705
2019-01-04 13:54:00,THEFT,OVER $500,STREET,True,1824,018,27,8,41.903409445,-87.63143018
2019-01-04 14:02:00,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,0413,004,7,51,41.722476277,-87.574796951
2019-01-04 14:30:00,BATTERY,SIMPLE,RESIDENCE,True,1531,015,37,25,41.894007293,-87.751658643
2019-01-04 14:36:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,0611,006,17,71,41.756572648,-87.668455055
2019-01-04 14:53:00,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,0423,004,7,48,41.729154867,-87.554536327
2019-01-04 14:58:00,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,STREET,True,2232,022,9,73,41.710619671,-87.638856616
2019-01-04 15:00:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0714,007,15,67,41.783087023,-87.665911611
2019-01-04 15:00:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1833,018,42,8,41.899410159,-87.624131266
2019-01-04 15:15:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,True,1122,011,27,23,41.88867501,-87.721000519
2019-01-04 15:15:00,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,1122,011,27,23,41.88867501,-87.721000519
2019-01-04 15:34:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1013,010,22,30,41.844361092,-87.716442982
2019-01-04 15:58:00,THEFT,OVER $500,CTA TRAIN,True,1812,018,43,7,41.925398449,-87.652311296
2019-01-04 16:05:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,0812,008,13,64,41.777739185,-87.777959972
2019-01-04 16:21:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2533,025,37,25,41.909664252,-87.742728815
2019-01-04 16:29:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,True,1114,011,28,26,41.883269495,-87.733603976
2019-01-04 16:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1114,011,28,26,41.883265732,-87.733934516
2019-01-04 16:41:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1122,011,27,23,41.892501035,-87.721103543
2019-01-04 16:45:00,NARCOTICS,FORFEIT PROPERTY,RESIDENCE,True,0815,008,23,62,41.794147087,-87.734219167
2019-01-04 16:49:00,THEFT,$500 AND UNDER,BANK,True,0131,001,3,33,41.858467962,-87.630244273
